HANE_ID,YIL,AY,ILCE,TUKETIM,IS_ANOMALY,IS_MISSING,ORTALAMA_TUKETIM_MEAN,ABONE_ADEDI_SUM,KAYIT_SAYISI,ORT_DOLULUK,TOPLAM_SU,BARAJ_SAYISI
4770,2021,12,BERGAMA,160.12,0,0,,,,44.43,313786000.0,6.0
4772,2022,3,KARABAĞLAR,99.71,0,0,,,,71.255,424798000.0,6.0
4773,2021,4,URLA,,1,1,,,,71.15166666666666,454646000.0,6.0
4774,2023,12,KONAK,3.182978497964284,1,0,,,,26.203333333333333,247671000.0,6.0
4786,2022,1,ÇİĞLİ,188.71,0,0,591.0,1.0,1.0,52.89333333333334,324869000.0,6.0
4792,2024,6,MENEMEN,119.08,0,0,,,,44.919999999999995,314563000.0,6.0
4794,2021,9,BERGAMA,138.76,0,0,79.0,4.0,1.0,44.46666666666667,328160000.0,6.0
4798,2023,10,ÇİĞLİ,155.46,0,0,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0
4801,2020,10,ÖDEMİŞ,130.23,0,0,,,,25.903333333333336,258732000.0,6.0
4803,2024,4,KONAK,166.49,0,0,10.0,2.0,1.0,49.43333333333334,341213000.0,6.0
4811,2021,1,KONAK,109.98,0,0,3382.0,4.0,1.0,42.87166666666667,270220000.0,6.0
4812,2024,2,BERGAMA,159.87,0,0,,,,44.58833333333333,331522000.0,6.0
4813,2020,1,TORBALI,69.26,0,0,,,,43.28583333333333,750576000.0,12.0
4817,2024,4,KONAK,144.65,0,0,10.0,2.0,1.0,49.43333333333334,341213000.0,6.0
4822,2021,8,KEMALPAŞA,191.01,0,0,,,,48.65833333333333,348099000.0,6.0
4823,2022,1,ÇİĞLİ,128.95,0,0,591.0,1.0,1.0,52.89333333333334,324869000.0,6.0
4827,2023,5,ÖDEMİŞ,63.87,0,0,,,,46.355,326783000.0,6.0
4828,2021,1,KONAK,111.53,0,0,3382.0,4.0,1.0,42.87166666666667,270220000.0,6.0
4832,2023,8,KONAK,203.23,0,0,436.0,30.0,2.0,35.550000000000004,289801000.0,6.0
4839,2020,3,GAZİEMİR,,1,1,,,,45.97083333333333,763761000.0,12.0
4842,2024,6,MENEMEN,171.71,0,0,,,,44.919999999999995,314563000.0,6.0
4843,2021,12,KONAK,170.1,0,0,10.333333333333334,4.0,3.0,44.43,313786000.0,6.0
4846,2022,2,TORBALI,157.03,0,0,,,,66.33666666666666,380070000.0,6.0
4847,2024,6,KARABAĞLAR,67.98,0,0,42.0,1.0,1.0,44.919999999999995,314563000.0,6.0
4850,2020,9,ÖDEMİŞ,134.2,0,0,1610.0,38.0,1.0,28.296666666666667,275243000.0,6.0
4859,2024,4,ÇİĞLİ,108.75,0,0,,,,49.43333333333334,341213000.0,6.0
4862,2023,12,BAYRAKLI,116.62,0,0,1160.0,178.0,1.0,26.203333333333333,247671000.0,6.0
4863,2020,6,ÇİĞLİ,134.26,0,0,,,,43.65833333333334,337939000.0,6.0
4864,2021,11,KONAK,205.07,0,0,145.0,13.0,1.0,36.111666666666665,299884000.0,6.0
4867,2021,12,NARLIDERE,148.68,0,0,,,,44.43,313786000.0,6.0
4869,2023,1,TORBALI,111.8,0,0,,,,36.13833333333333,284679000.0,6.0
4871,2022,2,BUCA,69.46,0,0,,,,66.33666666666666,380070000.0,6.0
4878,2023,6,BORNOVA,734.9595453196462,1,0,,,,44.945,320996000.0,6.0
4879,2022,1,BAYINDIR,137.89,0,0,,,,52.89333333333334,324869000.0,6.0
4881,2021,3,KARABAĞLAR,112.89,0,0,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0
4884,2021,2,BUCA,187.73,0,0,,,,63.975,381253000.0,6.0
4885,2020,10,BAYINDIR,162.99,0,0,10.0,1.0,1.0,25.903333333333336,258732000.0,6.0
4886,2024,3,KARŞIYAKA,138.72,0,0,47.0,4.0,2.0,49.19499999999999,340131000.0,6.0
4889,2020,2,KINIK,130.79,0,0,196.0,21.0,1.0,,,
4893,2023,2,KARABAĞLAR,170.19,0,0,,,,39.745,304390000.0,6.0
4894,2021,5,BUCA,175.17,0,0,173.0,3.0,1.0,67.79166666666667,440658000.0,6.0
4896,2020,7,TORBALI,156.05,0,0,39.0,3.0,1.0,38.525,316270000.0,6.0
4899,2020,8,KONAK,,1,1,,,,32.69166666666667,294685000.0,6.0
4901,2020,1,KARABAĞLAR,103.46,0,0,,,,43.28583333333333,750576000.0,12.0
4902,2022,7,MENEMEN,183.4,0,0,,,,52.675000000000004,353454000.0,6.0
4903,2020,10,ÖDEMİŞ,139.51,0,0,,,,25.903333333333336,258732000.0,6.0
4910,2022,11,KARŞIYAKA,171.04,0,0,119.5,23.0,2.0,35.45333333333333,290429000.0,6.0
4916,2024,4,URLA,129.88,0,0,80.5,34.0,2.0,49.43333333333334,341213000.0,6.0
4917,2021,11,BERGAMA,163.71,0,0,280.0,67.0,2.0,36.111666666666665,299884000.0,6.0
4918,2022,1,MENDERES,169.66,0,0,2.0,1.0,1.0,52.89333333333334,324869000.0,6.0
4919,2023,9,MENEMEN,72.9,0,0,,,,29.215,272137000.0,6.0
4921,2024,6,MENDERES,133.99,0,0,24.5,3.0,2.0,44.919999999999995,314563000.0,6.0
4922,2023,8,KEMALPAŞA,91.35,0,0,263.0,46.0,2.0,35.550000000000004,289801000.0,6.0
4924,2024,3,FOÇA,82.22,0,0,552.0,81.0,1.0,49.19499999999999,340131000.0,6.0
4926,2021,6,BUCA,151.08,0,0,29.0,2.0,2.0,61.6,415893000.0,6.0
4929,2023,8,TORBALI,65.13,0,0,3491.0,338.0,1.0,35.550000000000004,289801000.0,6.0
4933,2024,7,BERGAMA,181.07,0,0,,,,39.32833333333333,289223000.0,6.0
4940,2023,12,BUCA,143.85,0,0,,,,26.203333333333333,247671000.0,6.0
4941,2021,11,ÇİĞLİ,142.02,0,0,,,,36.111666666666665,299884000.0,6.0
4943,2024,1,URLA,89.56,0,0,,,,35.190000000000005,280086000.0,6.0
4955,2022,5,TORBALI,163.31,0,0,926.0,38.0,1.0,65.71,400103000.0,6.0
4962,2021,3,KARABAĞLAR,79.64,0,0,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0
4963,2021,8,MENEMEN,128.67,0,0,33.0,1.0,1.0,48.65833333333333,348099000.0,6.0
4967,2024,7,KARŞIYAKA,,1,1,21.0,2.0,1.0,39.32833333333333,289223000.0,6.0
4969,2024,6,URLA,5.69,0,0,,,,44.919999999999995,314563000.0,6.0
4976,2022,5,KONAK,162.5,0,0,,,,65.71,400103000.0,6.0
4982,2021,5,KARABAĞLAR,165.66,0,0,,,,67.79166666666667,440658000.0,6.0
4989,2023,8,BAYINDIR,170.72,0,0,,,,35.550000000000004,289801000.0,6.0
4991,2024,7,ÇİĞLİ,116.61,0,0,,,,39.32833333333333,289223000.0,6.0
4996,2024,3,ÖDEMİŞ,102.59,0,0,,,,49.19499999999999,340131000.0,6.0
4997,2020,10,MENEMEN,36.88,0,0,,,,25.903333333333336,258732000.0,6.0
4999,2023,12,KARŞIYAKA,61.39,0,0,238.0,20.0,1.0,26.203333333333333,247671000.0,6.0
5000,2023,1,TORBALI,129.65,0,0,,,,36.13833333333333,284679000.0,6.0
